Date,Store,Product_Item,Quantity,Sales,Promotion,Holiday
2024-01-05,HSR Layout,Tomato,97,3395,No,No
2024-01-05,HSR Layout,Banana,55,2750,No,No
2024-01-05,Electronic City,Shampoo,157,40820,Yes,No
2024-01-05,Electronic City,Chocolate,170,5100,Yes,No
2024-01-05,Electronic City,Rice 5kg,178,62300,Yes,No
2024-01-05,Electronic City,Milk 1L,130,7150,Yes,No
2024-01-05,Electronic City,Juice,166,9960,No,No
2024-01-05,Electronic City,Detergent,183,38430,No,No
2024-01-05,Electronic City,Tea Powder,94,13160,No,No
2024-01-05,Electronic City,Chips,159,3180,Yes,No
2024-01-05,Electronic City,Soft Drink,133,5985,Yes,No
2024-01-05,Electronic City,Biscuits,178,4450,No,No
2024-01-05,Electronic City,Butter,196,18620,No,No
2024-01-05,Electronic City,Baby Wash,42,7560,No,No
2024-01-05,Electronic City,Curd,47,1645,No,No
2024-01-05,Electronic City,Cooking Oil,131,23580,No,No
2024-01-05,Indiranagar,Curd,109,3815,No,No
2024-01-05,Indiranagar,Eggs Pack,80,7200,No,No
2024-01-05,Indiranagar,Biscuits,74,1850,Yes,No
2024-01-05,Indiranagar,Shampoo,70,18200,No,No
2024-01-05,Indiranagar,Detergent,174,36540,No,No
2024-01-05,Indiranagar,Chocolate,187,5610,No,No
2024-01-05,Indiranagar,Baby Wash,84,15120,Yes,No
2024-01-05,Indiranagar,Banana,138,6900,No,No
2024-01-05,Indiranagar,Chips,194,3880,No,No
2024-01-05,Indiranagar,Potato,180,5040,No,No
2024-01-05,Indiranagar,Chicken 1kg,58,15080,No,No
2024-01-05,Indiranagar,Rice 5kg,37,12950,No,No
2024-01-05,Indiranagar,Paneer,133,14630,No,No
2024-01-05,Indiranagar,Butter,90,8550,No,No
2024-01-05,Indiranagar,Ice Cream,143,17160,Yes,No
2024-01-05,Indiranagar,Coffee,128,35840,Yes,No
2024-01-05,Whitefield,Coffee,102,28560,No,No
2024-01-05,Whitefield,Bread,148,5920,No,No
2024-01-05,Whitefield,Potato,35,980,No,No
2024-01-05,Whitefield,Cooking Oil,46,8280,No,No
2024-01-05,Whitefield,Shampoo,41,10660,No,No
2024-01-05,Whitefield,Eggs Pack,30,2700,No,No
2024-01-05,Whitefield,Maggi,132,2376,No,No
2024-01-05,Whitefield,Banana,154,7700,No,No
2024-01-05,Whitefield,Paneer,113,12430,No,No
2024-01-05,Whitefield,Toothpaste,92,8740,No,No
2024-01-05,Whitefield,Curd,124,4340,No,No
2024-01-05,Whitefield,Biscuits,193,4825,No,No
2024-01-05,Whitefield,Chicken 1kg,235,61100,Yes,No
2024-01-05,Whitefield,Onion,36,1080,No,No
2024-01-05,Whitefield,Butter,44,4180,No,No
2024-01-05,Whitefield,Juice,92,5520,No,No
2024-01-05,Whitefield,Cheese,188,28200,No,No
2024-01-05,Marathahalli,Chocolate,163,4890,No,No
2024-01-05,Marathahalli,Eggs Pack,184,16560,No,No
2024-01-05,Marathahalli,Cheese,52,7800,No,No
2024-01-05,Marathahalli,Toothpaste,240,22800,Yes,No
2024-01-05,Marathahalli,Soft Drink,150,6750,No,No
2024-01-05,Marathahalli,Cooking Oil,24,4320,No,No
2024-01-05,Marathahalli,Shampoo,99,25740,No,No
2024-01-05,Marathahalli,Maggi,74,1332,No,No
2024-01-05,Marathahalli,Tomato,144,5040,No,No
2024-01-05,Marathahalli,Biscuits,77,1925,No,No
2024-01-05,Marathahalli,Apple,59,8260,No,No
2024-01-05,Marathahalli,Potato,123,3444,Yes,No
2024-01-05,Jayanagar,Curd,59,2065,No,No
2024-01-05,Jayanagar,Banana,66,3300,No,No
2024-01-05,Jayanagar,Butter,132,12540,No,No
2024-01-05,Jayanagar,Tomato,162,5670,Yes,No
2024-01-05,Jayanagar,Detergent,193,40530,No,No
2024-01-05,Jayanagar,Chicken 1kg,133,34580,No,No
2024-01-05,Jayanagar,Bread,134,5360,No,No
2024-01-05,Jayanagar,Toothpaste,156,14820,No,No
2024-01-05,Jayanagar,Chocolate,99,2970,No,No
2024-01-05,Jayanagar,Paneer,69,7590,No,No
2024-01-05,Jayanagar,Soft Drink,193,8685,No,No
2024-01-06,BTM-2,Coffee,236,66080,Yes,No
2024-01-06,BTM-2,Banana,143,7150,Yes,No
2024-01-06,BTM-2,Shampoo,94,24440,Yes,No
2024-01-06,BTM-2,Potato,162,4536,No,No
2024-01-06,BTM-2,Biscuits,157,3925,No,No
2024-01-06,BTM-2,Curd,118,4130,Yes,No
2024-01-06,BTM-2,Tomato,130,4550,No,No
2024-01-06,BTM-2,Tea Powder,196,27440,Yes,No
2024-01-06,BTM-2,Chips,188,3760,Yes,No
2024-01-06,BTM-2,Ice Cream,96,11520,No,No
2024-01-06,BTM-2,Paneer,48,5280,No,No
2024-01-06,BTM-2,Soft Drink,92,4140,No,No
2024-01-06,BTM-2,Face Wash,157,34540,Yes,No
2024-01-06,BTM-2,Bread,289,11560,Yes,No
2024-01-06,BTM-2,Juice,68,4080,No,No
2024-01-06,BTM-2,Soap,34,1530,No,No
2024-01-06,BTM-2,Toothpaste,168,15960,No,No
2024-01-06,Koramangala,Banana,57,2850,No,No
2024-01-06,Koramangala,Soap,96,4320,No,No
2024-01-06,Koramangala,Juice,61,3660,No,No
2024-01-06,Koramangala,Coffee,126,35280,Yes,No
2024-01-06,Koramangala,Paneer,219,24090,No,No
2024-01-06,Koramangala,Milk 1L,43,2365,No,No
2024-01-06,Koramangala,Eggs Pack,228,20520,Yes,No
2024-01-06,Koramangala,Chicken 1kg,282,73320,Yes,No
2024-01-06,Koramangala,Face Wash,67,14740,No,No
2024-01-06,Koramangala,Ice Cream,154,18480,No,No
2024-01-06,Koramangala,Soft Drink,275,12375,Yes,No
2024-01-06,Koramangala,Butter,97,9215,No,No
2024-01-06,HSR Layout,Chips,138,2760,No,No
2024-01-06,HSR Layout,Toothpaste,28,2660,No,No
2024-01-06,HSR Layout,Potato,44,1232,No,No
2024-01-06,HSR Layout,Eggs Pack,97,8730,No,No
2024-01-06,HSR Layout,Curd,261,9135,Yes,No
2024-01-06,HSR Layout,Cooking Oil,64,11520,No,No
2024-01-06,HSR Layout,Tomato,171,5985,Yes,No
2024-01-06,HSR Layout,Apple,220,30800,No,No
2024-01-06,HSR Layout,Butter,234,22230,No,No
2024-01-06,HSR Layout,Soap,237,10665,No,No
2024-01-06,HSR Layout,Maggi,217,3906,No,No
2024-01-06,HSR Layout,Onion,64,1920,No,No
2024-01-06,HSR Layout,Milk 1L,213,11715,Yes,No
2024-01-06,HSR Layout,Biscuits,148,3700,Yes,No
2024-01-06,HSR Layout,Juice,37,2220,No,No
2024-01-06,HSR Layout,Cheese,36,5400,No,No
2024-01-06,Electronic City,Chicken 1kg,176,45760,Yes,No
2024-01-06,Electronic City,Shampoo,146,37960,No,No
2024-01-06,Electronic City,Curd,141,4935,No,No
2024-01-06,Electronic City,Biscuits,80,2000,No,No
2024-01-06,Electronic City,Butter,236,22420,No,No
2024-01-06,Electronic City,Juice,136,8160,No,No
2024-01-06,Electronic City,Face Wash,49,10780,No,No
2024-01-06,Electronic City,Bread,48,1920,No,No
2024-01-06,Electronic City,Maggi,208,3744,No,No
2024-01-06,Electronic City,Ice Cream,190,22800,No,No
2024-01-06,Electronic City,Potato,122,3416,No,No
2024-01-06,Electronic City,Cooking Oil,62,11160,Yes,No
2024-01-06,Electronic City,Soap,226,10170,No,No
2024-01-06,Electronic City,Chocolate,117,3510,No,No
2024-01-06,Electronic City,Detergent,208,43680,No,No
2024-01-06,Indiranagar,Chips,32,640,No,No
2024-01-06,Indiranagar,Soap,210,9450,No,No
2024-01-06,Indiranagar,Coffee,33,9240,No,No
2024-01-06,Indiranagar,Cooking Oil,44,7920,No,No
2024-01-06,Indiranagar,Onion,222,6660,No,No
2024-01-06,Indiranagar,Bread,134,5360,No,No
2024-01-06,Indiranagar,Detergent,198,41580,No,No
2024-01-06,Indiranagar,Tomato,270,9450,Yes,No
2024-01-06,Indiranagar,Paneer,231,25410,No,No
2024-01-06,Indiranagar,Tea Powder,136,19040,No,No
2024-01-06,Indiranagar,Face Wash,159,34980,No,No
2024-01-06,Indiranagar,Banana,258,12900,Yes,No
2024-01-06,Indiranagar,Eggs Pack,186,16740,No,No
2024-01-06,Indiranagar,Biscuits,145,3625,No,No
2024-01-06,Indiranagar,Potato,223,6244,No,No
2024-01-06,Indiranagar,Toothpaste,99,9405,No,No
2024-01-06,Whitefield,Milk 1L,211,11605,No,No
2024-01-06,Whitefield,Detergent,236,49560,No,No
2024-01-06,Whitefield,Chips,85,1700,No,No
2024-01-06,Whitefield,Juice,83,4980,Yes,No
2024-01-06,Whitefield,Curd,210,7350,Yes,No
2024-01-06,Whitefield,Biscuits,159,3975,No,No
2024-01-06,Whitefield,Butter,301,28595,Yes,No
2024-01-06,Whitefield,Rice 5kg,228,79800,No,No
2024-01-06,Whitefield,Face Wash,43,9460,No,No
2024-01-06,Whitefield,Toothpaste,115,10925,No,No
2024-01-06,Whitefield,Coffee,238,66640,No,No
2024-01-06,Marathahalli,Apple,166,23240,No,No
2024-01-06,Marathahalli,Cooking Oil,211,37980,No,No
2024-01-06,Marathahalli,Curd,55,1925,Yes,No
2024-01-06,Marathahalli,Baby Wash,145,26100,No,No
2024-01-06,Marathahalli,Rice 5kg,184,64400,No,No
2024-01-06,Marathahalli,Ice Cream,148,17760,No,No
2024-01-06,Marathahalli,Soft Drink,80,3600,Yes,No
2024-01-06,Marathahalli,Tomato,220,7700,No,No
2024-01-06,Marathahalli,Juice,210,12600,Yes,No
2024-01-06,Marathahalli,Milk 1L,232,12760,No,No
2024-01-06,Marathahalli,Potato,62,1736,No,No
2024-01-06,Marathahalli,Butter,63,5985,No,No
2024-01-06,Jayanagar,Curd,130,4550,Yes,No
2024-01-06,Jayanagar,Onion,218,6540,No,No
2024-01-06,Jayanagar,Bread,62,2480,No,No
2024-01-06,Jayanagar,Tomato,212,7420,No,No
2024-01-06,Jayanagar,Rice 5kg,230,80500,Yes,No
2024-01-06,Jayanagar,Chicken 1kg,205,53300,No,No
2024-01-06,Jayanagar,Soft Drink,75,3375,No,No
2024-01-06,Jayanagar,Shampoo,196,50960,No,No
2024-01-06,Jayanagar,Chips,41,820,Yes,No
2024-01-06,Jayanagar,Toothpaste,48,4560,Yes,No
2024-01-06,Jayanagar,Chocolate,223,6690,No,No
2024-01-06,Jayanagar,Baby Wash,199,35820,No,No
2024-01-06,Jayanagar,Cooking Oil,213,38340,No,No
2024-01-06,Jayanagar,Banana,228,11400,Yes,No
2024-01-06,Jayanagar,Soap,220,9900,No,No
2024-01-06,Jayanagar,Tea Powder,171,23940,No,No
2024-01-07,BTM-2,Apple,86,12040,No,No
2024-01-07,BTM-2,Chicken 1kg,210,54600,No,No
2024-01-07,BTM-2,Toothpaste,120,11400,No,No
2024-01-07,BTM-2,Biscuits,129,3225,No,No
2024-01-07,BTM-2,Shampoo,63,16380,No,No
2024-01-07,BTM-2,Coffee,181,50680,No,No
2024-01-07,BTM-2,Eggs Pack,157,14130,Yes,No
2024-01-07,BTM-2,Soap,166,7470,No,No
2024-01-07,BTM-2,Bread,136,5440,Yes,No
2024-01-07,BTM-2,Chips,99,1980,No,No
2024-01-07,BTM-2,Banana,52,2600,No,No
2024-01-07,BTM-2,Tea Powder,145,20300,Yes,No
2024-01-07,BTM-2,Juice,212,12720,No,No
2024-01-07,Koramangala,Baby Wash,66,11880,Yes,No
2024-01-07,Koramangala,Onion,178,5340,No,No
2024-01-07,Koramangala,Chips,97,1940,No,No
2024-01-07,Koramangala,Tomato,202,7070,No,No
2024-01-07,Koramangala,Chocolate,38,1140,No,No
2024-01-07,Koramangala,Cheese,143,21450,Yes,No
2024-01-07,Koramangala,Detergent,206,43260,No,No
2024-01-07,Koramangala,Apple,111,15540,No,No
2024-01-07,Koramangala,Ice Cream,72,8640,Yes,No
2024-01-07,Koramangala,Potato,64,1792,No,No
2024-01-07,Koramangala,Juice,135,8100,No,No
2024-01-07,Koramangala,Curd,135,4725,No,No
2024-01-07,Koramangala,Coffee,189,52920,Yes,No
2024-01-07,Koramangala,Paneer,257,28270,Yes,No
2024-01-07,Koramangala,Shampoo,134,34840,No,No
2024-01-07,Koramangala,Chicken 1kg,45,11700,No,No
2024-01-07,HSR Layout,Curd,84,2940,No,No
2024-01-07,HSR Layout,Coffee,177,49560,No,No
2024-01-07,HSR Layout,Banana,48,2400,Yes,No
2024-01-07,HSR Layout,Butter,85,8075,Yes,No
2024-01-07,HSR Layout,Face Wash,169,37180,No,No
2024-01-07,HSR Layout,Paneer,69,7590,No,No
2024-01-07,HSR Layout,Toothpaste,123,11685,No,No
2024-01-07,HSR Layout,Onion,73,2190,No,No
2024-01-07,HSR Layout,Rice 5kg,212,74200,No,No
2024-01-07,HSR Layout,Soft Drink,205,9225,No,No
2024-01-07,HSR Layout,Detergent,178,37380,No,No
2024-01-07,HSR Layout,Biscuits,196,4900,No,No
2024-01-07,HSR Layout,Cooking Oil,169,30420,No,No
2024-01-07,HSR Layout,Chocolate,176,5280,Yes,No
2024-01-07,HSR Layout,Tomato,230,8050,No,No
2024-01-07,HSR Layout,Cheese,196,29400,Yes,No
2024-01-07,Electronic City,Apple,75,10500,No,No
2024-01-07,Electronic City,Potato,68,1904,No,No
2024-01-07,Electronic City,Detergent,33,6930,No,No
2024-01-07,Electronic City,Soap,105,4725,Yes,No
2024-01-07,Electronic City,Maggi,205,3690,Yes,No
2024-01-07,Electronic City,Milk 1L,152,8360,No,No
2024-01-07,Electronic City,Paneer,150,16500,No,No
2024-01-07,Electronic City,Juice,150,9000,No,No
2024-01-07,Electronic City,Face Wash,42,9240,No,No
2024-01-07,Electronic City,Chicken 1kg,182,47320,No,No
2024-01-07,Electronic City,Cheese,195,29250,No,No
2024-01-07,Electronic City,Onion,226,6780,No,No
2024-01-07,Electronic City,Baby Wash,184,33120,No,No
2024-01-07,Electronic City,Bread,120,4800,No,No
2024-01-07,Indiranagar,Coffee,99,27720,No,No
2024-01-07,Indiranagar,Butter,194,18430,No,No
2024-01-07,Indiranagar,Chocolate,92,2760,No,No
2024-01-07,Indiranagar,Potato,111,3108,No,No
2024-01-07,Indiranagar,Cooking Oil,235,42300,No,No
2024-01-07,Indiranagar,Toothpaste,121,11495,No,No
2024-01-07,Indiranagar,Detergent,130,27300,No,No
2024-01-07,Indiranagar,Banana,111,5550,No,No
2024-01-07,Indiranagar,Maggi,258,4644,Yes,No
2024-01-07,Indiranagar,Face Wash,145,31900,No,No
2024-01-07,Indiranagar,Paneer,68,7480,No,No
2024-01-07,Indiranagar,Juice,36,2160,No,No
2024-01-07,Whitefield,Soap,56,2520,No,No
2024-01-07,Whitefield,Eggs Pack,98,8820,No,No
2024-01-07,Whitefield,Cooking Oil,297,53460,Yes,No
2024-01-07,Whitefield,Coffee,219,61320,No,No
2024-01-07,Whitefield,Maggi,39,702,No,No
2024-01-07,Whitefield,Face Wash,195,42900,Yes,No
2024-01-07,Whitefield,Detergent,168,35280,No,No
2024-01-07,Whitefield,Juice,301,18060,Yes,No
2024-01-07,Whitefield,Ice Cream,25,3000,No,No
2024-01-07,Whitefield,Toothpaste,148,14060,No,No
2024-01-07,Whitefield,Butter,170,16150,No,No
2024-01-07,Whitefield,Banana,111,5550,No,No
2024-01-07,Whitefield,Paneer,111,12210,No,No
2024-01-07,Whitefield,Cheese,65,9750,Yes,No
2024-01-07,Marathahalli,Butter,149,14155,Yes,No
2024-01-07,Marathahalli,Detergent,163,34230,Yes,No
2024-01-07,Marathahalli,Potato,163,4564,No,No
2024-01-07,Marathahalli,Bread,64,2560,No,No
2024-01-07,Marathahalli,Chips,106,2120,No,No
2024-01-07,Marathahalli,Tea Powder,57,7980,No,No
2024-01-07,Marathahalli,Apple,73,10220,No,No
2024-01-07,Marathahalli,Tomato,222,7770,No,No
2024-01-07,Marathahalli,Biscuits,80,2000,No,No
2024-01-07,Marathahalli,Juice,165,9900,Yes,No
2024-01-07,Marathahalli,Onion,198,5940,No,No
2024-01-07,Marathahalli,Shampoo,76,19760,No,No
2024-01-07,Marathahalli,Soap,154,6930,No,No
2024-01-07,Jayanagar,Chocolate,202,6060,No,No
2024-01-07,Jayanagar,Eggs Pack,133,11970,Yes,No
2024-01-07,Jayanagar,Biscuits,236,5900,No,No
2024-01-07,Jayanagar,Toothpaste,42,3990,No,No
2024-01-07,Jayanagar,Rice 5kg,215,75250,Yes,No
2024-01-07,Jayanagar,Chips,72,1440,No,No
2024-01-07,Jayanagar,Soft Drink,234,10530,No,No
2024-01-07,Jayanagar,Juice,235,14100,No,No
2024-01-07,Jayanagar,Chicken 1kg,284,73840,Yes,No
2024-01-07,Jayanagar,Baby Wash,136,24480,No,No
2024-01-07,Jayanagar,Milk 1L,91,5005,No,No
2024-01-07,Jayanagar,Face Wash,170,37400,No,No
2024-01-07,Jayanagar,Onion,163,4890,No,No
2024-01-07,Jayanagar,Maggi,151,2718,No,No
2024-01-07,Jayanagar,Coffee,188,52640,No,No
2024-01-07,Jayanagar,Butter,99,9405,No,No
2024-01-07,Jayanagar,Detergent,239,50190,Yes,No
2024-01-07,Jayanagar,Banana,186,9300,No,No
2024-01-08,BTM-2,Eggs Pack,169,15210,No,No
2024-01-08,BTM-2,Cheese,43,6450,No,No
2024-01-08,BTM-2,Rice 5kg,34,11900,No,No
2024-01-08,BTM-2,Bread,53,2120,No,No
2024-01-08,BTM-2,Butter,136,12920,No,No
2024-01-08,BTM-2,Curd,211,7385,Yes,No
2024-01-08,BTM-2,Ice Cream,192,23040,No,No
2024-01-08,BTM-2,Potato,25,700,No,No
2024-01-08,BTM-2,Apple,85,11900,No,No
2024-01-08,BTM-2,Soft Drink,97,4365,Yes,No
2024-01-08,BTM-2,Chips,40,800,Yes,No
2024-01-08,BTM-2,Chocolate,108,3240,No,No
2024-01-08,BTM-2,Banana,205,10250,Yes,No
2024-01-08,BTM-2,Coffee,48,13440,Yes,No
2024-01-08,BTM-2,Onion,28,840,No,No
2024-01-08,Koramangala,Tea Powder,252,35280,Yes,No
2024-01-08,Koramangala,Chips,187,3740,No,No
2024-01-08,Koramangala,Banana,50,2500,No,No
2024-01-08,Koramangala,Soft Drink,157,7065,No,No
2024-01-08,Koramangala,Onion,155,4650,No,No
2024-01-08,Koramangala,Maggi,77,1386,No,No
2024-01-08,Koramangala,Detergent,32,6720,Yes,No
2024-01-08,Koramangala,Apple,138,19320,No,No
2024-01-08,Koramangala,Chicken 1kg,156,40560,No,No
2024-01-08,Koramangala,Cooking Oil,78,14040,No,No
2024-01-08,Koramangala,Biscuits,137,3425,No,No
2024-01-08,Koramangala,Coffee,59,16520,No,No
2024-01-08,Koramangala,Paneer,68,7480,No,No
2024-01-08,Koramangala,Butter,36,3420,Yes,No
2024-01-08,HSR Layout,Paneer,158,17380,No,No
2024-01-08,HSR Layout,Banana,34,1700,No,No
2024-01-08,HSR Layout,Milk 1L,148,8140,No,No
2024-01-08,HSR Layout,Baby Wash,79,14220,No,No
2024-01-08,HSR Layout,Ice Cream,167,20040,No,No
2024-01-08,HSR Layout,Eggs Pack,80,7200,No,No
2024-01-08,HSR Layout,Rice 5kg,56,19600,No,No
2024-01-08,HSR Layout,Chicken 1kg,125,32500,No,No
2024-01-08,HSR Layout,Bread,90,3600,No,No
2024-01-08,HSR Layout,Coffee,210,58800,Yes,No
2024-01-08,HSR Layout,Soap,180,8100,No,No
2024-01-08,HSR Layout,Toothpaste,162,15390,No,No
2024-01-08,HSR Layout,Tomato,32,1120,No,No
2024-01-08,HSR Layout,Cheese,184,27600,No,No
2024-01-08,HSR Layout,Biscuits,154,3850,No,No
2024-01-08,HSR Layout,Butter,198,18810,No,No
2024-01-08,Electronic City,Tea Powder,119,16660,No,No
2024-01-08,Electronic City,Soft Drink,85,3825,No,No
2024-01-08,Electronic City,Shampoo,104,27040,No,No
2024-01-08,Electronic City,Biscuits,175,4375,Yes,No
2024-01-08,Electronic City,Chips,43,860,No,No
2024-01-08,Electronic City,Banana,33,1650,No,No
2024-01-08,Electronic City,Butter,116,11020,No,No
2024-01-08,Electronic City,Juice,49,2940,Yes,No
2024-01-08,Electronic City,Baby Wash,170,30600,No,No
2024-01-08,Electronic City,Toothpaste,142,13490,No,No
2024-01-08,Electronic City,Onion,105,3150,No,No
2024-01-08,Electronic City,Potato,23,644,No,No
2024-01-08,Electronic City,Coffee,68,19040,No,No
2024-01-08,Electronic City,Bread,184,7360,Yes,No
2024-01-08,Electronic City,Chicken 1kg,198,51480,No,No
2024-01-08,Electronic City,Ice Cream,121,14520,No,No
2024-01-08,Indiranagar,Butter,139,13205,No,No
2024-01-08,Indiranagar,Chocolate,182,5460,Yes,No
2024-01-08,Indiranagar,Banana,72,3600,No,No
2024-01-08,Indiranagar,Shampoo,100,26000,No,No
2024-01-08,Indiranagar,Biscuits,31,775,No,No
2024-01-08,Indiranagar,Coffee,57,15960,No,No
2024-01-08,Indiranagar,Chicken 1kg,111,28860,Yes,No
2024-01-08,Indiranagar,Maggi,95,1710,No,No
2024-01-08,Indiranagar,Cooking Oil,70,12600,No,No
2024-01-08,Indiranagar,Tomato,78,2730,No,No
2024-01-08,Indiranagar,Face Wash,165,36300,No,No
2024-01-08,Indiranagar,Toothpaste,147,13965,No,No
2024-01-08,Indiranagar,Curd,85,2975,No,No
2024-01-08,Whitefield,Detergent,248,52080,Yes,No
2024-01-08,Whitefield,Maggi,27,486,Yes,No
2024-01-08,Whitefield,Chicken 1kg,55,14300,No,No
2024-01-08,Whitefield,Juice,37,2220,No,No
2024-01-08,Whitefield,Coffee,22,6160,No,No
2024-01-08,Whitefield,Chips,149,2980,No,No
2024-01-08,Whitefield,Onion,115,3450,No,No
2024-01-08,Whitefield,Cooking Oil,231,41580,Yes,No
2024-01-08,Whitefield,Banana,188,9400,No,No
2024-01-08,Whitefield,Soft Drink,24,1080,No,No
2024-01-08,Whitefield,Butter,202,19190,Yes,No
2024-01-08,Whitefield,Tomato,23,805,No,No
2024-01-08,Whitefield,Toothpaste,201,19095,Yes,No
2024-01-08,Whitefield,Bread,157,6280,No,No
2024-01-08,Whitefield,Curd,24,840,No,No
2024-01-08,Whitefield,Tea Powder,65,9100,No,No
2024-01-08,Whitefield,Apple,57,7980,Yes,No
2024-01-08,Marathahalli,Soft Drink,55,2475,Yes,No
2024-01-08,Marathahalli,Baby Wash,117,21060,No,No
2024-01-08,Marathahalli,Ice Cream,161,19320,No,No
2024-01-08,Marathahalli,Paneer,34,3740,No,No
2024-01-08,Marathahalli,Curd,258,9030,Yes,No
2024-01-08,Marathahalli,Face Wash,41,9020,No,No
2024-01-08,Marathahalli,Cooking Oil,131,23580,No,No
2024-01-08,Marathahalli,Banana,164,8200,No,No
2024-01-08,Marathahalli,Biscuits,201,5025,Yes,No
2024-01-08,Marathahalli,Eggs Pack,101,9090,Yes,No
2024-01-08,Marathahalli,Detergent,197,41370,No,No
2024-01-08,Marathahalli,Toothpaste,89,8455,No,No
2024-01-08,Marathahalli,Coffee,50,14000,Yes,No
2024-01-08,Marathahalli,Potato,159,4452,No,No
2024-01-08,Marathahalli,Apple,84,11760,Yes,No
2024-01-08,Marathahalli,Chicken 1kg,24,6240,No,No
2024-01-08,Marathahalli,Chocolate,170,5100,No,No
2024-01-08,Marathahalli,Bread,121,4840,No,No
2024-01-08,Jayanagar,Shampoo,192,49920,Yes,No
2024-01-08,Jayanagar,Chips,33,660,No,No
2024-01-08,Jayanagar,Cheese,170,25500,Yes,No
2024-01-08,Jayanagar,Baby Wash,39,7020,No,No
2024-01-08,Jayanagar,Onion,174,5220,No,No
2024-01-08,Jayanagar,Biscuits,103,2575,No,No
2024-01-08,Jayanagar,Toothpaste,236,22420,Yes,No
2024-01-08,Jayanagar,Butter,135,12825,No,No
2024-01-08,Jayanagar,Chocolate,78,2340,No,No
2024-01-08,Jayanagar,Banana,161,8050,No,No
2024-01-08,Jayanagar,Soft Drink,130,5850,No,No
2024-01-09,BTM-2,Toothpaste,117,11115,No,No
2024-01-09,BTM-2,Cheese,119,17850,No,No
2024-01-09,BTM-2,Chicken 1kg,112,29120,No,No
2024-01-09,BTM-2,Biscuits,55,1375,Yes,No
2024-01-09,BTM-2,Eggs Pack,127,11430,Yes,No
2024-01-09,BTM-2,Banana,112,5600,No,No
2024-01-09,BTM-2,Paneer,46,5060,No,No
2024-01-09,BTM-2,Shampoo,42,10920,No,No
2024-01-09,BTM-2,Baby Wash,130,23400,No,No
2024-01-09,BTM-2,Apple,162,22680,No,No
2024-01-09,BTM-2,Maggi,46,828,No,No
2024-01-09,BTM-2,Face Wash,54,11880,Yes,No
2024-01-09,Koramangala,Butter,63,5985,No,No
2024-01-09,Koramangala,Eggs Pack,88,7920,No,No
2024-01-09,Koramangala,Paneer,88,9680,No,No
2024-01-09,Koramangala,Onion,57,1710,No,No
2024-01-09,Koramangala,Apple,80,11200,Yes,No
2024-01-09,Koramangala,Chocolate,90,2700,No,No
2024-01-09,Koramangala,Biscuits,96,2400,No,No
2024-01-09,Koramangala,Milk 1L,39,2145,No,No
2024-01-09,Koramangala,Shampoo,84,21840,No,No
2024-01-09,Koramangala,Tea Powder,180,25200,No,No
2024-01-09,Koramangala,Detergent,172,36120,No,No
2024-01-09,Koramangala,Potato,137,3836,No,No
2024-01-09,Koramangala,Chicken 1kg,70,18200,Yes,No
2024-01-09,Koramangala,Baby Wash,21,3780,No,No
2024-01-09,Koramangala,Chips,105,2100,No,No
2024-01-09,HSR Layout,Apple,94,13160,No,No
2024-01-09,HSR Layout,Onion,167,5010,No,No
2024-01-09,HSR Layout,Chocolate,103,3090,No,No
2024-01-09,HSR Layout,Coffee,91,25480,No,No
2024-01-09,HSR Layout,Potato,113,3164,No,No
2024-01-09,HSR Layout,Tea Powder,213,29820,Yes,No
2024-01-09,HSR Layout,Maggi,171,3078,No,No
2024-01-09,HSR Layout,Paneer,194,21340,No,No
2024-01-09,HSR Layout,Soft Drink,179,8055,Yes,No
2024-01-09,HSR Layout,Shampoo,132,34320,No,No
2024-01-09,HSR Layout,Chicken 1kg,197,51220,No,No
2024-01-09,HSR Layout,Ice Cream,161,19320,Yes,No
2024-01-09,HSR Layout,Juice,55,3300,No,No
2024-01-09,HSR Layout,Soap,81,3645,No,No
2024-01-09,HSR Layout,Chips,188,3760,No,No
2024-01-09,HSR Layout,Cheese,128,19200,No,No
2024-01-09,Electronic City,Eggs Pack,188,16920,No,No
2024-01-09,Electronic City,Coffee,62,17360,No,No
2024-01-09,Electronic City,Paneer,213,23430,Yes,No
2024-01-09,Electronic City,Juice,104,6240,No,No
2024-01-09,Electronic City,Cheese,47,7050,No,No
2024-01-09,Electronic City,Biscuits,58,1450,Yes,No
2024-01-09,Electronic City,Butter,76,7220,No,No
2024-01-09,Electronic City,Curd,134,4690,No,No
2024-01-09,Electronic City,Tea Powder,120,16800,No,No
2024-01-09,Electronic City,Detergent,193,40530,No,No
2024-01-09,Electronic City,Bread,108,4320,No,No
2024-01-09,Electronic City,Cooking Oil,185,33300,Yes,No
2024-01-09,Electronic City,Maggi,123,2214,Yes,No
2024-01-09,Electronic City,Chicken 1kg,41,10660,No,No
2024-01-09,Electronic City,Rice 5kg,72,25200,Yes,No
2024-01-09,Electronic City,Banana,99,4950,No,No
2024-01-09,Indiranagar,Coffee,139,38920,Yes,No
2024-01-09,Indiranagar,Apple,250,35000,Yes,No
2024-01-09,Indiranagar,Ice Cream,82,9840,No,No
2024-01-09,Indiranagar,Curd,161,5635,No,No
